"game_id","season","type","date_time","away_team_id","home_team_id","away_goals","home_goals","outcome","home_rink_side_start","venue","venue_link","venue_time_zone_id","venue_time_zone_offset","venue_time_zone_tz"
"2016030143","20162017","P",2017-04-16,"5","29",5,4,"away win OT","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030144","20162017","P",2017-04-18,"5","29",4,5,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030145","20162017","P",2017-04-20,"29","5",2,5,"home win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030141","20142015","P",2015-04-15,"2","15",4,1,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030142","20142015","P",2015-04-17,"2","15",3,4,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030143","20142015","P",2015-04-19,"15","2",1,2,"home win OT","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030144","20142015","P",2015-04-21,"15","2",2,1,"away win OT","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030145","20142015","P",2015-04-23,"2","15",1,5,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030146","20142015","P",2015-04-25,"15","2",1,3,"home win REG","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030147","20142015","P",2015-04-27,"2","15",1,2,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030161","20162017","P",2017-04-13,"19","30",2,1,"away win OT","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016030162","20162017","P",2017-04-15,"19","30",2,1,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016030163","20162017","P",2017-04-16,"30","19",1,3,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016030164","20162017","P",2017-04-20,"30","19",2,0,"away win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016030165","20162017","P",2017-04-22,"19","30",4,3,"away win OT","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030311","20152016","P",2016-05-14,"14","5",3,1,"away win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030312","20152016","P",2016-05-17,"14","5",2,3,"home win OT","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030313","20152016","P",2016-05-19,"5","14",4,2,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030314","20152016","P",2016-05-21,"5","14",3,4,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030315","20152016","P",2016-05-23,"14","5",4,3,"away win OT","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030316","20152016","P",2016-05-25,"5","14",5,2,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030317","20152016","P",2016-05-27,"14","5",1,2,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030221","20162017","P",2017-04-27,"5","15",3,2,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030222","20162017","P",2017-04-30,"5","15",6,2,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030223","20162017","P",2017-05-01,"15","5",3,2,"away win OT","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030224","20162017","P",2017-05-03,"15","5",2,3,"home win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030225","20162017","P",2017-05-06,"5","15",2,4,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030226","20162017","P",2017-05-08,"15","5",5,2,"away win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030227","20162017","P",2017-05-10,"5","15",2,0,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030171","20142015","P",2015-04-17,"52","24",2,4,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2014030172","20142015","P",2015-04-19,"52","24",1,2,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2014030173","20142015","P",2015-04-21,"24","52",5,4,"away win OT","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2014030174","20142015","P",2015-04-23,"24","52",5,2,"away win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2017030241","20172018","P",2018-04-27,"28","54",0,7,"home win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030242","20172018","P",2018-04-29,"28","54",4,3,"away win OT",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030243","20172018","P",2018-05-01,"54","28",4,3,"away win OT","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030244","20172018","P",2018-05-03,"54","28",0,4,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030245","20172018","P",2018-05-05,"28","54",3,5,"home win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030246","20172018","P",2018-05-06,"54","28",3,0,"away win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030181","20172018","P",2018-04-13,"28","24",3,0,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030182","20172018","P",2018-04-15,"28","24",3,2,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030183","20172018","P",2018-04-17,"24","28",1,8,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030184","20172018","P",2018-04-19,"24","28",1,2,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030311","20172018","P",2018-05-12,"15","14",4,2,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030312","20172018","P",2018-05-14,"15","14",6,2,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030313","20172018","P",2018-05-16,"14","15",4,2,"away win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030314","20172018","P",2018-05-18,"14","15",4,2,"away win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030315","20172018","P",2018-05-19,"15","14",2,3,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030316","20172018","P",2018-05-22,"14","15",0,3,"home win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030317","20172018","P",2018-05-24,"15","14",4,0,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030131","20172018","P",2018-04-12,"29","15",4,3,"away win OT","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030132","20172018","P",2018-04-15,"29","15",5,4,"away win OT","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030133","20172018","P",2018-04-17,"15","29",3,2,"away win OT","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030134","20172018","P",2018-04-19,"15","29",4,1,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030135","20172018","P",2018-04-21,"29","15",3,4,"home win OT","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030136","20172018","P",2018-04-23,"15","29",6,3,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030231","20172018","P",2018-04-28,"52","18",4,1,"away win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017030232","20172018","P",2018-04-29,"52","18",4,5,"home win OT","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017030233","20172018","P",2018-05-02,"18","52",4,7,"home win REG","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2017030234","20172018","P",2018-05-04,"18","52",2,1,"away win REG","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2017030235","20172018","P",2018-05-06,"52","18",6,2,"away win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017030236","20172018","P",2018-05-08,"18","52",4,0,"away win REG","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2017030237","20172018","P",2018-05-11,"52","18",5,1,"away win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017030171","20172018","P",2018-04-12,"26","54",0,1,"home win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030172","20172018","P",2018-04-14,"26","54",1,2,"home win OT",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030173","20172018","P",2018-04-16,"54","26",3,2,"away win REG","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030174","20172018","P",2018-04-18,"54","26",1,0,"away win REG","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030211","20172018","P",2018-04-28,"6","14",6,2,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030212","20172018","P",2018-04-30,"6","14",2,4,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030213","20172018","P",2018-05-02,"14","6",4,1,"away win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030214","20172018","P",2018-05-04,"14","6",4,3,"away win OT","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030215","20172018","P",2018-05-06,"6","14",1,3,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030141","20172018","P",2018-04-11,"4","5",0,7,"home win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030142","20172018","P",2018-04-13,"4","5",5,1,"away win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030143","20172018","P",2018-04-15,"5","4",5,1,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030144","20172018","P",2018-04-18,"5","4",5,0,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030145","20172018","P",2018-04-20,"4","5",4,2,"away win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030146","20172018","P",2018-04-22,"5","4",8,5,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030111","20172018","P",2018-04-12,"1","14",2,5,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030112","20172018","P",2018-04-14,"1","14",3,5,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030113","20172018","P",2018-04-16,"14","1",2,5,"home win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030114","20172018","P",2018-04-18,"14","1",3,1,"away win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030115","20172018","P",2018-04-21,"1","14",1,3,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030321","20172018","P",2018-05-12,"54","52",2,4,"home win REG","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2017030322","20172018","P",2018-05-15,"54","52",3,1,"away win REG","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2017030323","20172018","P",2018-05-17,"52","54",2,4,"home win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030324","20172018","P",2018-05-19,"52","54",2,3,"home win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030325","20172018","P",2018-05-20,"54","52",2,1,"away win REG","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2017030121","20172018","P",2018-04-12,"10","6",1,5,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030122","20172018","P",2018-04-15,"10","6",3,7,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030123","20172018","P",2018-04-16,"6","10",2,4,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2017030124","20172018","P",2018-04-19,"6","10",3,1,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2017030125","20172018","P",2018-04-22,"10","6",4,3,"away win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030126","20172018","P",2018-04-23,"6","10",1,3,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2017030127","20172018","P",2018-04-25,"10","6",4,7,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030151","20172018","P",2018-04-13,"21","18",2,5,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017030152","20172018","P",2018-04-14,"21","18",4,5,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017030153","20172018","P",2018-04-17,"18","21",3,5,"home win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2017030154","20172018","P",2018-04-19,"18","21",3,2,"away win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2017030155","20172018","P",2018-04-21,"21","18",2,1,"away win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017030156","20172018","P",2018-04-22,"18","21",5,0,"away win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2017030411","20172018","P",2018-05-29,"15","54",4,6,"home win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030412","20172018","P",2018-05-31,"15","54",3,2,"away win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030413","20172018","P",2018-06-03,"54","15",1,3,"home win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030414","20172018","P",2018-06-05,"54","15",2,6,"home win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030415","20172018","P",2018-06-08,"15","54",4,3,"away win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017030221","20172018","P",2018-04-26,"5","15",3,2,"away win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030222","20172018","P",2018-04-29,"5","15",1,4,"home win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030223","20172018","P",2018-05-01,"15","5",4,3,"away win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030224","20172018","P",2018-05-03,"15","5",1,3,"home win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030225","20172018","P",2018-05-05,"5","15",3,6,"home win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030226","20172018","P",2018-05-07,"15","5",2,1,"away win OT","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017030161","20172018","P",2018-04-11,"30","52",2,3,"home win REG","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2017030162","20172018","P",2018-04-13,"30","52",1,4,"home win REG","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2017030163","20172018","P",2018-04-15,"52","30",2,6,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017030164","20172018","P",2018-04-18,"52","30",2,0,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017030165","20172018","P",2018-04-20,"30","52",0,5,"home win REG","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2013020674","20132014","R",2014-01-11,"19","23",1,2,"home win REG","right","Rogers Arena","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2013020177","20132014","R",2013-10-29,"24","4",3,2,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020225","20122013","R",2013-02-19,"29","24",2,3,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020577","20122013","R",2013-04-08,"12","6",2,6,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021085","20132014","R",2014-03-25,"17","29",2,4,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020122","20122013","R",2013-02-03,"1","2",3,0,"away win REG","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020387","20122013","R",2013-03-13,"26","27",2,5,"home win REG",NA,"Jobing.com Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2013021036","20132014","R",2014-03-19,"15","24",3,2,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020510","20122013","R",2013-03-31,"26","30",3,4,"home win SO","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020704","20132014","R",2014-01-15,"20","18",2,4,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020021","20132014","R",2013-10-05,"17","6",1,4,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020511","20122013","R",2013-03-30,"15","7",4,3,"away win SO","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020116","20122013","R",2013-02-03,"16","20",3,2,"away win SO","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020885","20132014","R",2014-02-27,"19","23",0,1,"home win REG","right","Rogers Arena","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2013020937","20132014","R",2014-03-06,"8","24",4,3,"away win SO","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020275","20132014","R",2013-11-14,"4","5",2,1,"away win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020411","20132014","R",2013-12-04,"5","2",3,2,"away win OT","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020442","20132014","R",2013-12-08,"52","14",2,1,"away win OT","left","Tampa Bay Times Forum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020230","20132014","R",2013-11-08,"13","6",1,4,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020335","20132014","R",2013-11-22,"14","28",1,5,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013021187","20132014","R",2014-04-09,"6","30",3,4,"home win SO","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020898","20132014","R",2014-03-01,"28","7",2,4,"home win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020585","20132014","R",2013-12-29,"15","7",1,2,"home win SO","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020525","20122013","R",2013-04-01,"21","17",2,3,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2013020875","20132014","R",2014-02-08,"23","10",1,3,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2012020705","20122013","R",2013-04-27,"22","30",6,1,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020185","20132014","R",2013-10-31,"10","20",4,2,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020805","20132014","R",2014-01-29,"30","24",4,2,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020238","20132014","R",2013-11-08,"20","19",2,3,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020652","20132014","R",2014-01-08,"20","27",0,6,"home win REG",NA,"Jobing.com Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2013020580","20132014","R",2013-12-29,"1","2",2,1,"away win REG","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020356","20132014","R",2013-11-26,"29","10",6,0,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2013020208","20132014","R",2013-11-02,"10","23",0,4,"home win REG","right","Rogers Arena","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2013020795","20132014","R",2014-01-29,"13","6",2,6,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020347","20122013","R",2013-03-08,"22","17",0,3,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2013020497","20132014","R",2013-12-15,"30","21",2,1,"away win SO","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020941","20132014","R",2014-03-07,"7","14",3,1,"away win REG","left","Tampa Bay Times Forum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020320","20122013","R",2013-03-05,"1","10",2,4,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2012020632","20122013","R",2013-04-16,"13","2",2,5,"home win REG","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020358","20122013","R",2013-03-09,"19","28",4,3,"away win OT","left","HP Pavilion at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020887","20132014","R",2014-02-28,"10","2",4,5,"home win OT","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020924","20132014","R",2014-03-05,"13","6",1,4,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020205","20122013","R",2013-02-17,"9","10",0,3,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2013021213","20132014","R",2014-04-12,"4","5",4,3,"away win OT","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020972","20132014","R",2014-03-11,"52","21",2,3,"home win OT","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013021119","20132014","R",2014-03-30,"20","9",3,6,"home win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020446","20132014","R",2013-12-07,"4","25",1,5,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020521","20132014","R",2013-12-19,"9","1",2,5,"home win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020192","20132014","R",2013-11-01,"29","5",2,4,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020461","20122013","R",2013-03-23,"13","1",1,2,"home win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020231","20122013","R",2013-02-20,"17","18",3,4,"home win OT","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020763","20132014","R",2014-01-24,"5","2",6,4,"away win REG","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020663","20122013","R",2013-04-20,"10","9",4,1,"away win REG","left","Scotiabank Place","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020293","20132014","R",2013-11-16,"28","22",3,1,"away win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2013020273","20132014","R",2013-11-13,"28","20",3,2,"away win OT","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020959","20132014","R",2014-03-09,"29","18",1,0,"away win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020161","20122013","R",2013-02-10,"7","2",3,2,"away win REG","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020251","20122013","R",2013-02-23,"52","4",3,5,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020038","20132014","R",2013-10-08,"27","2",1,6,"home win REG","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020221","20132014","R",2013-11-06,"22","13",4,3,"away win OT","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020579","20132014","R",2013-12-29,"17","13",4,3,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020449","20132014","R",2013-12-08,"28","30",1,3,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020059","20122013","R",2013-01-27,"16","29",3,2,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020563","20132014","R",2013-12-24,"19","20",3,4,"home win SO","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2012020476","20122013","R",2013-03-26,"30","25",7,4,"away win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020701","20122013","R",2013-04-26,"20","19",1,4,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020489","20122013","R",2013-03-28,"27","30",3,4,"home win OT","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020239","20122013","R",2013-02-22,"1","15",3,2,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020587","20122013","R",2013-04-10,"7","52",1,4,"home win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2012020651","20122013","R",2013-04-19,"23","25",1,5,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020379","20122013","R",2013-03-12,"23","29",2,1,"away win SO","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020727","20132014","R",2014-01-19,"8","10",3,5,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2013020010","20132014","R",2013-10-04,"18","19",2,4,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020920","20132014","R",2014-03-04,"29","10",2,1,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2012020065","20122013","R",2013-01-27,"7","15",2,3,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020003","20122013","R",2013-01-19,"16","26",5,2,"away win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
